행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
토요국악동화-돈도깨비,풍류사랑방,2018 토요국악동화,2018-03-10,2018-06-30,14:00,15:00,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,12개월이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
제9회 곽재영 가야금 독주회,풍류사랑방,제9회 곽재영 가야금 독주회,2018-03-11,2018-03-11,17:00,18:00,무료,국립국악원,곽재영,02-580-3300,,140,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
코트뮤/KOTMU  제2회 정기연주회 ’’온고지신’’,우면당,코트뮤/KOTMU  제2회 정기연주회 ’’온고지신’’,2018-03-11,2018-03-11,17:00,18:30,유료,국립국악원,코트뮤,070-4821-2100,서울문화재단,375,R석:50000원+S석:30000원+A석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
가야금 4인 음악회 ‘사색정담(四色情湛)’,우면당,가야금 4인 음악회 ‘사색정담(四色情湛)’,2018-03-13,2018-03-13,20:00,21:00,유료,국립국악원,김철진+추현탁+장삼수+박종찬,02-580-3300,서울대학교 음악대학 국악과+고흥곤 국악기 연구원,375,A석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
김백만 대금독주회,풍류사랑방,김백만 대금독주회,2018-03-13,2018-03-13,20:00,21:00,무료,국립국악원,김백만,02-580-3300,,140,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
제11회 서은영 해금독주회,우면당,제11회 서은영 해금독주회,2018-03-14,2018-03-14,19:30,21:00,무료,국립국악원,서은영,02-580-3300,,375,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
사색산조(四色散調)-네 가지 빛깔로 흐트러지다,풍류사랑방,사색산조(四色散調)-네 가지 빛깔로 흐트러지다,2018-03-18,2018-03-18,17:00,18:00,무료,국립국악원,김혜림,02-580-3300,,140,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
젊은 국악  새로운 도전,예악당,젊은 국악  새로운 도전,2018-03-23,2018-03-23,19:30,21:00,무료,국립국악원,청사국악관현악단,02-580-3300,,722,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
이석종 장구 연주회 - SCENE,풍류사랑방,이석종 장구 연주회 - SCENE,2018-03-27,2018-03-27,19:30,21:00,무료,국립국악원,이석종,02-580-3300,,140,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
<다담> 가을 프로그램 3_공부에 反하다.,우면당,국악콘서트 <다담>,2018-03-28,2018-11-28,11:00,12:30,유료,국립국악원,국립국악원+(재)전통공연예술진흥재단,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
<다담> 가을 프로그램 2_행복한 가족 수업,우면당,국악콘서트 <다담>,2018-03-28,2018-11-28,11:00,12:30,유료,국립국악원,국립국악원+(재)전통공연예술진흥재단,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
토요국악동화-제비씨의 크리스마스,풍류사랑방,2018 토요국악동화,2018-03-10,2018-11-24,14:00,15:00,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,12개월이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
토요국악동화-동구의 고무신,풍류사랑방,2018 토요국악동화,2018-03-10,2018-11-24,14:00,15:00,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,12개월이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
토요국악동화-뚝딱하니 어흥,풍류사랑방,2018 토요국악동화,2018-03-10,2018-11-24,14:00,15:00,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,12개월이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_흩음,우면당,금요공감,2018-03-09,2018-11-30,20:00,21:00,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_월드뮤직시리즈1-인도 전통춤<까탁 Kathak>,우면당,금요공감,2018-03-09,2018-11-30,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_월드뮤직시리즈2_멕시코<콘페시온(고백)>,우면당,금요공감,2018-03-09,2018-11-30,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_월드뮤직시리즈3-베트남<닥락성 민속무용단>,우면당,금요공감,2018-03-09,2018-11-30,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_꼭두의 눈물III-형언할 수 없는,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_금명(琴銘); 마음에 울리다,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_사람이 꽃이 될 수 있을까,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_그림 담은 노래-맞닿음II,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_춘향  그리고 춘향,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,직접입력,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_하이브리드 음악극<맥베스 부인>,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,직접입력,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_꽃의 노래-여창가곡,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,직접입력,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_줄(絃) 놀이다.,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_박범태와 굿 프랜즈-다른 굿,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_국악 동요극 <아기돼지 삼형제>,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_설화 판소리극<스타탄생  북두칠성>,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_2017년 우수공연 초청시리즈,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_2017 우수공연 초청시리즈,우면당,금요공감,2018-03-09,2018-06-22,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
목요풍류-판소리,풍류사랑방,목요풍류,2018-03-08,2018-12-13,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
목요풍류-명인동감,풍류사랑방,목요풍류,2018-03-08,2018-12-13,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
목요풍류-국립국악원 정악단,풍류사랑방,목요풍류,2018-03-08,2018-12-13,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
2018피리정악 및 대취타 보존회 공개행사 피리 정악,예악당,2018피리정악 및 대취타 보존회 공개행사 피리 정악,2018-03-08,2018-03-08,20:00,21:30,무료,국립국악원,피리정악 및 대취타 보존회,02-580-3300,,722,,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
목요풍류-국립남도국악원,풍류사랑방,목요풍류,2018-03-08,2018-12-13,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
목요풍류-국립민속국악원,풍류사랑방,목요풍류,2018-03-08,2018-12-13,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,140,A석:20000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_Manda-,우면당,금요공감,2018-03-09,2018-11-30,20:00,21:00,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
금요공감_Jardin du Son 첫 번째이야기 ’’추선’’,우면당,금요공감,2018-03-09,2018-11-30,20:00,21:10,유료,국립국악원,국립국악원,02-580-3300,,375,A석:20000원+B석:10000원,취학아동이상,,,www.gugak.go.kr,www.gugak.go.kr,Y,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771836,127.0098178,2022-08-04,1371034,문화체육관광부 국립국악원
